Category,City,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipMode,State,Sub_Category,SalesForecast,ShipStatus,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,IsShippingDelayed,DaysBetweenOrderAndShip,MonthsBetweenOrderAndShip,OrderYear,OrderMonth,OrderDay,ShipYear,ShipMonth,ShipDay,ProductID,CustomerID,ShipID,LocationID,DateKey
Office Supplies,New York City,Erin Mull,0.0,CA-2014-133620,10009,"Personal Folder Holder, Ebony",3,1,East,11,Consumer,Standard Class,New York,Storage,15,Shipped Early,Yes,11.21,30.0,4.0,40.7262,-73.9796,No,5,0,2014,11,14,2014,11,19,1259,270,3478,397,2014-11-14
Office Supplies,Seattle,Ted Trevino,0.0,CA-2014-122490,98103,Avery File Folder Labels,4,3,West,9,Consumer,Standard Class,Washington,Labels,11,Shipped Early,Yes,8.64,49.0,2.0,47.6733,-122.3426,No,5,0,2014,11,14,2014,11,19,241,737,3255,544,2014-11-14
Office Supplies,Seattle,Ted Trevino,0.2,CA-2014-122490,98103,GBC DocuBind P50 Personal Binding Machine,190,11,West,563,Consumer,Standard Class,Washington,Binders,738,Shipped Early,Yes,563.02,33.8,175.0,47.6733,-122.3426,No,5,0,2014,11,14,2014,11,19,682,737,3255,544,2014-11-14
Office Supplies,Seattle,Ted Trevino,0.0,CA-2014-122490,98103,Space Solutions HD Industrial Steel Shelving.,10,3,West,345,Consumer,Standard Class,Washington,Storage,452,Shipped Early,Yes,344.91,3.0,107.0,47.6733,-122.3426,No,5,0,2014,11,14,2014,11,19,1473,737,3255,544,2014-11-14
Office Supplies,Springfield,Sean Braxton,0.7,US-2014-165344,45503,Accohide Poly Flexible Ring Binders,-7,10,East,11,Corporate,First Class,Ohio,Binders,15,Shipped Late,No,11.22,-66.7,4.0,39.9528,-83.7804,Yes,2,0,2014,11,14,2014,11,16,82,685,4987,560,2014-11-14
Technology,Buffalo,Stefania Perrino,0.0,CA-2014-112844,14215,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",12,4,East,44,Corporate,Second Class,New York,Phones,57,Shipped On Time,Yes,43.6,28.0,13.0,42.9335,-78.8115,No,3,0,2014,11,14,2014,11,17,964,707,3060,66,2014-11-14
Technology,Decatur,Cassandra Brandow,0.0,US-2014-102904,35601,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,24,8,South,240,Consumer,Standard Class,Alabama,Accessories,314,Shipped Late,Yes,239.92,10.0,74.0,34.5896,-86.9887,Yes,7,0,2014,11,14,2014,11,21,152,134,4733,139,2014-11-14
Technology,Dublin,Ken Lonsdale,0.2,US-2014-140312,94568,Samsung Replacement EH64AVFWE Premium Headset,1,5,West,22,Consumer,Standard Class,California,Phones,29,Shipped On Time,Yes,22.0,6.3,7.0,37.7166,-121.9226,No,6,0,2014,11,14,2014,11,20,1393,442,4901,154,2014-11-14
Technology,New York City,Ken Brennan,0.0,CA-2014-159156,10009,Nokia Lumia 925,164,5,East,630,Corporate,First Class,New York,Phones,825,Shipped Late,Yes,629.95,26.0,195.0,40.7262,-73.9796,Yes,3,0,2014,11,14,2014,11,17,1162,439,3980,397,2014-11-14
Technology,Oxnard,Sanjit Engle,0.0,CA-2014-123624,93030,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,29,5,West,83,Consumer,Second Class,California,Accessories,109,Shipped Late,Yes,82.95,35.0,26.0,34.2141,-119.175,Yes,4,0,2014,11,14,2014,11,18,950,673,3283,432,2014-11-14
Technology,Springfield,Sean Braxton,0.7,US-2014-165344,45503,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,-936,7,East,653,Corporate,First Class,Ohio,Machines,856,Shipped Late,No,653.0,-143.3,203.0,39.9528,-83.7804,Yes,2,0,2014,11,14,2014,11,16,601,685,4987,560,2014-11-14
Technology,Springfield,Sean Braxton,0.2,US-2014-165344,45503,SanDisk Cruzer 32 GB USB Flash Drive,9,4,East,61,Corporate,First Class,Ohio,Accessories,80,Shipped Late,Yes,60.86,15.0,19.0,39.9528,-83.7804,Yes,2,0,2014,11,14,2014,11,16,1396,685,4987,560,2014-11-14
Technology,Yonkers,Alan Dominguez,0.0,CA-2014-160416,10701,KeyTronic 6101 Series - Keyboard - Black,71,4,East,164,Home Office,Second Class,New York,Accessories,215,Shipped Late,Yes,163.96,43.0,51.0,40.9461,-73.8669,Yes,5,0,2014,11,14,2014,11,19,953,12,4002,629,2014-11-14
Furniture,San Francisco,Lindsay Williams,0.2,CA-2014-152142,94110,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",28,2,West,322,Corporate,Standard Class,California,Chairs,421,Shipped Early,Yes,321.57,8.8,99.0,37.7509,-122.4153,No,5,0,2014,11,15,2014,11,20,756,465,3841,529,2014-11-15
Office Supplies,Grove City,Clytie Kelty,0.7,CA-2014-138611,43123,Prestige Round Ring Binders,-3,2,East,4,Consumer,Second Class,Ohio,Binders,5,Shipped On Time,No,3.65,-76.7,1.0,39.8814,-83.0839,No,3,0,2014,11,15,2014,11,18,1307,172,3572,220,2014-11-15
Office Supplies,Houston,Toby Carlisle,0.8,CA-2014-142489,77095,Wilson Jones Legal Size Ring Binders,-33,5,Central,22,Consumer,Second Class,Texas,Binders,29,Shipped Early,No,21.99,-150.0,7.0,29.8941,-95.6481,No,2,0,2014,11,15,2014,11,17,1630,752,3646,249,2014-11-15
Office Supplies,Los Angeles,Joe Elijah,0.0,CA-2014-124261,90049,Newell 347,10,8,West,34,Consumer,Standard Class,California,Art,45,Shipped Early,Yes,34.24,29.0,11.0,34.066,-118.474,No,5,0,2014,11,15,2014,11,20,1153,380,3295,327,2014-11-15
Office Supplies,Minneapolis,Arthur Wiediger,0.0,US-2014-118157,55407,Security-Tint Envelopes,7,2,Central,15,Home Office,First Class,Minnesota,Envelopes,20,Shipped Late,Yes,15.28,49.0,5.0,44.9378,-93.2545,Yes,3,0,2014,11,15,2014,11,18,1428,62,4809,365,2014-11-15
Office Supplies,New York City,Frank Olsen,0.2,CA-2014-106943,10035,3M Organizer Strips,3,2,East,9,Consumer,Standard Class,New York,Binders,11,Shipped Early,Yes,8.64,35.0,2.0,40.8011,-73.9371,No,5,0,2014,11,15,2014,11,20,22,286,2951,400,2014-11-15
Office Supplies,Pasadena,Xylona Preis,0.2,US-2014-136679,77506,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",5,2,Central,45,Consumer,Standard Class,Texas,Art,59,Shipped Early,Yes,45.04,10.0,14.0,29.7009,-95.1989,No,4,0,2014,11,15,2014,11,19,357,789,4888,439,2014-11-15
Office Supplies,Watertown,Pauline Webber,0.0,CA-2014-137323,13601,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25,6,East,96,Corporate,Second Class,New York,Storage,126,Shipped Late,Yes,96.36,26.0,30.0,43.9743,-75.9122,Yes,4,0,2014,11,15,2014,11,19,980,601,3544,607,2014-11-15
Technology,Grove City,Clytie Kelty,0.4,CA-2014-138611,43123,PureGear Roll-On Screen Protector,16,10,East,120,Consumer,Second Class,Ohio,Phones,157,Shipped On Time,Yes,119.94,13.3,37.0,39.8814,-83.0839,No,3,0,2014,11,15,2014,11,18,1310,172,3572,220,2014-11-15
Technology,Pasadena,Xylona Preis,0.2,US-2014-136679,77506,V7 USB Numeric Keypad,-27,6,Central,168,Consumer,Standard Class,Texas,Accessories,220,Shipped Early,No,167.95,-16.3,52.0,29.7009,-95.1989,No,4,0,2014,11,15,2014,11,19,1583,789,4888,439,2014-11-15
Furniture,Miramar,Dana Kaydos,0.2,CA-2014-108112,33023,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock,55,4,South,220,Consumer,Standard Class,Florida,Furnishings,288,Shipped Early,Yes,220.06,25.0,68.0,25.9894,-80.2153,No,5,0,2014,11,16,2014,11,21,877,192,2985,366,2014-11-16
Furniture,Miramar,Dana Kaydos,0.2,CA-2014-108112,33023,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",0,4,South,339,Consumer,Standard Class,Florida,Furnishings,444,Shipped Early,No,339.14,0.0,105.0,25.9894,-80.2153,No,5,0,2014,11,16,2014,11,21,1522,192,2985,366,2014-11-16
Furniture,Los Angeles,Lena Creighton,0.0,CA-2014-157448,90049,Eldon Image Series Black Desk Accessories,4,3,West,12,Consumer,Standard Class,California,Furnishings,16,Shipped Early,Yes,12.42,36.0,4.0,34.066,-118.474,No,4,0,2014,11,17,2014,11,21,572,458,3944,327,2014-11-17
Furniture,Los Angeles,Lena Creighton,0.0,CA-2014-157448,90049,Eldon Radial Chair Mat for Low to Medium Pile Carpets,24,3,West,120,Consumer,Standard Class,California,Furnishings,157,Shipped Early,Yes,119.94,20.0,37.0,34.066,-118.474,No,4,0,2014,11,17,2014,11,21,582,458,3944,327,2014-11-17
Furniture,Roseville,Mick Brown,0.0,CA-2014-122945,95661,DAX Cubicle Frames - 8x10,5,3,West,17,Consumer,Standard Class,California,Furnishings,23,Shipped On Time,Yes,17.31,30.0,6.0,38.7346,-121.234,No,6,0,2014,11,17,2014,11,23,483,538,3267,502,2014-11-17
Furniture,Seattle,Chris Cortes,0.0,US-2014-107888,98103,Tenex The Solids Textured Chair Mats,24,2,West,140,Consumer,First Class,Washington,Furnishings,183,Shipped Late,Yes,139.92,17.0,43.0,47.6733,-122.3426,Yes,3,0,2014,11,17,2014,11,20,1534,147,4759,544,2014-11-17
Office Supplies,Bowling Green,Bill Stewart,0.2,CA-2014-160633,43402,Panasonic KP-380BK Classic Electric Pencil Sharpener,5,3,East,86,Corporate,Standard Class,Ohio,Art,113,Shipped Early,Yes,86.35,6.2,27.0,41.3815,-83.6507,No,5,0,2014,11,17,2014,11,22,1228,92,4006,54,2014-11-17
Office Supplies,Elyria,Brian Moss,0.7,CA-2014-121678,44035,Prestige Round Ring Binders,-1,1,East,2,Corporate,Second Class,Ohio,Binders,2,Shipped Late,No,1.82,-76.7,0.0,41.3724,-82.1051,Yes,4,0,2014,11,17,2014,11,21,1307,110,3232,169,2014-11-17
Office Supplies,Escondido,Eileen Kiefer,0.0,CA-2014-108091,92025,Newell 328,6,4,West,23,Home Office,Standard Class,California,Art,31,Shipped Early,Yes,23.36,26.0,8.0,33.1101,-117.07,No,5,0,2014,11,17,2014,11,22,1132,252,2984,172,2014-11-17
Office Supplies,Fresno,Jay Kimmel,0.0,CA-2014-100601,93727,Eldon Shelf Savers Cubes and Bins,1,7,West,49,Consumer,Standard Class,California,Storage,64,Shipped Early,Yes,48.86,2.0,15.0,36.7528,-119.7061,No,4,0,2014,11,17,2014,11,21,585,357,2813,197,2014-11-17
Office Supplies,New York City,Christy Brittain,0.0,US-2014-157896,10009,Tops Green Bar Computer Printout Paper,73,3,East,147,Consumer,Same Day,New York,Paper,192,Shipped On Time,Yes,146.82,50.0,45.0,40.7262,-73.9796,No,0,0,2014,11,17,2014,11,17,1557,160,4962,397,2014-11-17
Office Supplies,San Diego,Scott Williamson,0.0,CA-2014-137022,92105,Tennsco Regal Shelving Units,24,8,West,811,Consumer,Standard Class,California,Storage,1063,Shipped On Time,Yes,811.28,3.0,252.0,32.7423,-117.0947,No,6,0,2014,11,17,2014,11,23,1545,684,3541,527,2014-11-17
Office Supplies,Seattle,Chris Cortes,0.0,US-2014-107888,98103,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,8,1,West,33,Consumer,First Class,Washington,Storage,44,Shipped Late,Yes,33.29,24.0,11.0,47.6733,-122.3426,Yes,3,0,2014,11,17,2014,11,20,634,147,4759,544,2014-11-17
Office Supplies,Seattle,Chris Cortes,0.0,US-2014-107888,98103,Xerox 1933,35,6,West,74,Consumer,First Class,Washington,Paper,97,Shipped Late,Yes,73.68,47.0,23.0,47.6733,-122.3426,Yes,3,0,2014,11,17,2014,11,20,1711,147,4759,544,2014-11-17
Technology,Bowling Green,Bill Stewart,0.4,CA-2014-160633,43402,Hewlett Packard 610 Color Digital Copier / Printer,75,3,East,900,Corporate,Standard Class,Ohio,Copiers,1179,Shipped Early,Yes,899.98,8.3,279.0,41.3815,-83.6507,No,5,0,2014,11,17,2014,11,22,801,92,4006,54,2014-11-17
Technology,Bowling Green,Bill Stewart,0.2,CA-2014-160633,43402,Logitech Media Keyboard K200,-2,5,East,140,Corporate,Standard Class,Ohio,Accessories,183,Shipped Early,No,139.96,-1.3,43.0,41.3815,-83.6507,No,5,0,2014,11,17,2014,11,22,1007,92,4006,54,2014-11-17
Technology,San Francisco,Mitch Willingham,0.2,CA-2014-136308,94122,Bady BDG101FRU Card Printer,216,3,West,1920,Corporate,Same Day,California,Machines,2516,Shipped On Time,Yes,1919.98,11.3,596.0,37.7593,-122.4836,No,0,0,2014,11,17,2014,11,17,281,548,3526,530,2014-11-17
Technology,Seattle,Chris Cortes,0.2,US-2014-107888,98103,Plantronics Encore H101 Dual Earpieces Headset,11,3,West,108,Consumer,First Class,Washington,Phones,141,Shipped Late,Yes,107.88,10.0,33.0,47.6733,-122.3426,Yes,3,0,2014,11,17,2014,11,20,1269,147,4759,544,2014-11-17
Technology,Utica,Charlotte Melton,0.0,US-2014-118598,13501,iOttie HLCRIO102 Car Mount,6,6,East,120,Consumer,Same Day,New York,Phones,157,Shipped On Time,Yes,119.94,5.0,37.0,43.0871,-75.2315,No,0,0,2014,11,17,2014,11,17,1837,145,4812,594,2014-11-17
Technology,Yonkers,Mick Hernandez,0.0,US-2014-114657,10701,Hewlett-Packard 300S Scientific Calculator,24,4,East,52,Home Office,Standard Class,New York,Machines,69,Shipped Early,Yes,52.44,46.0,17.0,40.9461,-73.8669,No,5,0,2014,11,17,2014,11,22,803,540,4791,629,2014-11-17
Furniture,Brownsville,Joy Bell-,0.32,CA-2014-124674,78521,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",-14,2,Central,328,Consumer,Standard Class,Texas,Bookcases,429,Shipped On Time,No,327.73,-4.4,101.0,25.9221,-97.4612,No,6,0,2014,11,18,2014,11,24,165,399,3301,63,2014-11-18
Furniture,New York City,Christopher Conant,0.0,US-2014-155866,10011,Howard Miller 13 Diameter Goldtone Round Wall Clock,77,4,East,188,Consumer,Standard Class,New York,Furnishings,246,Shipped Early,Yes,187.76,41.0,58.0,40.7402,-73.9996,No,4,0,2014,11,18,2014,11,22,875,157,4956,398,2014-11-18
Office Supplies,Charlotte,Clytie Kelty,0.2,CA-2014-100902,28205,Xerox 1938,94,7,South,268,Consumer,Standard Class,North Carolina,Paper,352,Shipped Early,Yes,268.24,35.0,84.0,35.22,-80.7881,No,4,0,2014,11,18,2014,11,22,1716,172,2822,85,2014-11-18
Office Supplies,Everett,Xylona Preis,0.0,CA-2014-138163,2149,Stanley Bostitch Contemporary Electric Pencil Sharpeners,14,3,East,51,Consumer,First Class,Massachusetts,Art,67,Shipped Late,Yes,50.94,28.0,16.0,42.4112,-71.0514,Yes,3,0,2014,11,18,2014,11,21,1488,789,3565,175,2014-11-18
Office Supplies,Hagerstown,Trudy Brown,0.0,US-2014-116505,21740,"Angle-D Binders with Locking Rings, Label Holders",21,6,East,44,Consumer,Second Class,Maryland,Binders,57,Shipped Late,Yes,43.8,47.0,13.0,39.632,-77.7372,Yes,4,0,2014,11,18,2014,11,22,145,773,4797,223,2014-11-18
Office Supplies,Hillsboro,Katharine Harms,0.7,CA-2014-158120,97123,Avery Reinforcements for Hole-Punch Pages,-3,7,West,4,Corporate,Standard Class,Oregon,Binders,5,Shipped Early,No,4.16,-83.3,1.0,45.4984,-122.957,No,4,0,2014,11,18,2014,11,22,265,421,3959,239,2014-11-18
Office Supplies,Hillsboro,Katharine Harms,0.2,CA-2014-158120,97123,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",7,3,West,20,Corporate,Standard Class,Oregon,Paper,26,Shipped Early,Yes,19.61,33.8,6.0,45.4984,-122.957,No,4,0,2014,11,18,2014,11,22,1645,421,3959,239,2014-11-18
Office Supplies,New York City,Christopher Conant,0.0,US-2014-155866,10011,Xerox 1905,19,6,East,39,Consumer,Standard Class,New York,Paper,51,Shipped Early,Yes,38.88,48.0,12.0,40.7402,-73.9996,No,4,0,2014,11,18,2014,11,22,1680,157,4956,398,2014-11-18
Office Supplies,New York City,Victoria Wilson,0.0,CA-2014-128265,10011,Deluxe Rollaway Locking File with Drawer,349,3,East,1248,Corporate,Second Class,New York,Storage,1635,Shipped Late,Yes,1247.64,28.0,387.0,40.7402,-73.9996,Yes,5,0,2014,11,18,2014,11,23,519,783,3372,398,2014-11-18
Office Supplies,Salem,Christine Sundaresam,0.0,CA-2014-165687,24153,Bionaire 99.97% HEPA Air Cleaner,12,2,South,35,Consumer,Standard Class,Virginia,Appliances,46,Shipped On Time,Yes,35.04,35.0,11.0,37.2853,-80.0692,No,6,0,2014,11,18,2014,11,24,335,156,4110,518,2014-11-18
Office Supplies,Seattle,Greg Guthrie,0.2,CA-2014-118122,98103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,2,West,14,Corporate,Standard Class,Washington,Binders,18,Shipped Late,Yes,13.9,32.5,4.0,47.6733,-122.3426,Yes,7,0,2014,11,18,2014,11,25,412,309,3159,544,2014-11-18
Technology,Athens,Ruben Ausman,0.0,CA-2014-163629,30605,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,29,1,South,80,Corporate,Standard Class,Georgia,Accessories,105,Shipped Early,Yes,79.99,36.0,25.0,33.9321,-83.3525,No,4,0,2014,11,18,2014,11,22,998,658,4077,23,2014-11-18
Technology,Athens,Ruben Ausman,0.0,CA-2014-163629,30605,Panasonic KX - TS880B Telephone,56,5,South,206,Corporate,Standard Class,Georgia,Phones,270,Shipped Early,Yes,206.1,27.0,64.0,33.9321,-83.3525,No,4,0,2014,11,18,2014,11,22,1230,658,4077,23,2014-11-18
Technology,Charlotte,Clytie Kelty,0.2,CA-2014-100902,28205,Plantronics S12 Corded Telephone Headset System,108,5,South,431,Consumer,Standard Class,North Carolina,Accessories,565,Shipped Early,Yes,431.16,25.0,134.0,35.22,-80.7881,No,4,0,2014,11,18,2014,11,22,1272,172,2822,85,2014-11-18
Technology,Naperville,Emily Grady,0.2,CA-2014-141719,60540,Logitech Illuminated - Keyboard,84,5,Central,240,Consumer,Second Class,Illinois,Accessories,314,Shipped Late,Yes,239.96,35.0,74.0,41.7662,-88.141,Yes,4,0,2014,11,18,2014,11,22,1019,259,3629,389,2014-11-18
Technology,Newark,Hunter Lopez,0.0,CA-2014-166709,19711,Canon imageCLASS 2200 Advanced Copier,5040,3,East,10500,Consumer,Standard Class,Delaware,Copiers,13759,Shipped Early,Yes,10499.97,48.0,3259.0,39.7011,-75.7375,No,5,0,2014,11,18,2014,11,23,403,335,4127,401,2014-11-18
Furniture,Chicago,Russell DAscenzo,0.3,CA-2014-160122,60623,Global Highback Leather Tilter in Burgundy,-25,2,Central,127,Consumer,Standard Class,Illinois,Chairs,167,Shipped Early,No,127.39,-20.0,40.0,41.849,-87.7157,No,5,0,2014,11,19,2014,11,24,752,661,3999,92,2014-11-19
Furniture,Milwaukee,Nona Balk,0.0,CA-2014-107825,53209,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",3,2,Central,6,Corporate,Same Day,Wisconsin,Furnishings,8,Shipped On Time,Yes,5.82,47.0,2.0,43.1188,-87.9478,No,0,0,2014,11,19,2014,11,19,726,576,2974,364,2014-11-19
Furniture,Saginaw,Maria Etezadi,0.0,CA-2014-143434,48601,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",8,4,Central,20,Home Office,Standard Class,Michigan,Furnishings,26,Shipped On Time,Yes,19.76,42.0,6.0,43.4047,-83.9156,No,6,0,2014,11,19,2014,11,25,392,487,3669,509,2014-11-19
Office Supplies,Chicago,Russell DAscenzo,0.2,CA-2014-160122,60623,"Peel & Seel Recycled Catalog Envelopes, Brown",21,6,Central,56,Consumer,Standard Class,Illinois,Envelopes,73,Shipped Early,Yes,55.58,37.5,17.0,41.849,-87.7157,No,5,0,2014,11,19,2014,11,24,1246,661,3999,92,2014-11-19
Office Supplies,Homestead,Art Ferguson,0.2,CA-2014-167871,33030,Staples,-1,1,South,3,Consumer,Standard Class,Florida,Supplies,4,Shipped Early,No,2.94,-22.5,1.0,25.4766,-80.4839,No,5,0,2014,11,19,2014,11,24,1490,58,4152,243,2014-11-19
Office Supplies,Homestead,Art Ferguson,0.2,CA-2014-167871,33030,Xerox 194,16,1,South,44,Consumer,Standard Class,Florida,Paper,58,Shipped Early,Yes,44.38,35.0,14.0,25.4766,-80.4839,No,5,0,2014,11,19,2014,11,24,1718,58,4152,243,2014-11-19
Office Supplies,Lakewood,Jane Waco,0.2,US-2014-158946,44107,BIC Liqua Brite Liner,8,7,East,39,Corporate,Standard Class,Ohio,Art,51,Shipped Early,Yes,38.86,20.0,12.0,41.4847,-81.8018,No,5,0,2014,11,19,2014,11,24,277,347,4967,291,2014-11-19
Office Supplies,Milwaukee,Nona Balk,0.0,CA-2014-107825,53209,Avery 487,3,2,Central,7,Corporate,Same Day,Wisconsin,Labels,10,Shipped On Time,Yes,7.38,47.0,3.0,43.1188,-87.9478,No,0,0,2014,11,19,2014,11,19,193,576,2974,364,2014-11-19
Office Supplies,Milwaukee,Nona Balk,0.0,CA-2014-107825,53209,"Companion Letter/Legal File, Black",11,1,Central,38,Corporate,Same Day,Wisconsin,Storage,49,Shipped On Time,Yes,37.76,28.0,11.0,43.1188,-87.9478,No,0,0,2014,11,19,2014,11,19,460,576,2974,364,2014-11-19
Office Supplies,Milwaukee,Nona Balk,0.0,CA-2014-107825,53209,"Decoflex Hanging Personal Folder File, Blue",25,6,Central,93,Corporate,Same Day,Wisconsin,Storage,121,Shipped On Time,Yes,92.52,27.0,28.0,43.1188,-87.9478,No,0,0,2014,11,19,2014,11,19,507,576,2974,364,2014-11-19
Office Supplies,Miramar,Jim Sink,0.2,CA-2014-104864,33023,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",49,4,South,389,Corporate,Second Class,Florida,Appliances,510,Shipped Late,Yes,389.06,12.5,121.0,25.9894,-80.2153,Yes,5,0,2014,11,19,2014,11,24,53,378,2908,366,2014-11-19
Office Supplies,Miramar,Jim Sink,0.7,CA-2014-104864,33023,Ibico Plastic and Wire Spiral Binding Combs,-16,8,South,20,Corporate,Second Class,Florida,Binders,27,Shipped Late,No,20.23,-80.0,7.0,25.9894,-80.2153,Yes,5,0,2014,11,19,2014,11,24,897,378,2908,366,2014-11-19
Office Supplies,Miramar,Jim Sink,0.2,CA-2014-104864,33023,Tennsco Commercial Shelving,-19,5,South,81,Corporate,Second Class,Florida,Storage,107,Shipped Late,No,81.36,-23.8,26.0,25.9894,-80.2153,Yes,5,0,2014,11,19,2014,11,24,1540,378,2908,366,2014-11-19
Office Supplies,Miramar,Jim Sink,0.2,CA-2014-104864,33023,Xerox 211,15,8,South,41,Corporate,Second Class,Florida,Paper,54,Shipped Late,Yes,41.47,35.0,13.0,25.9894,-80.2153,Yes,5,0,2014,11,19,2014,11,24,1798,378,2908,366,2014-11-19
Office Supplies,Miramar,Jim Sink,0.2,CA-2014-104864,33023,Xerox 221,7,4,South,21,Corporate,Second Class,Florida,Paper,27,Shipped Late,Yes,20.74,35.0,6.0,25.9894,-80.2153,Yes,5,0,2014,11,19,2014,11,24,1809,378,2908,366,2014-11-19
Office Supplies,Seattle,Christina DeMoss,0.0,US-2014-132444,98105,Binder Clips by OIC,1,2,West,3,Consumer,First Class,Washington,Fasteners,4,Shipped Late,Yes,2.96,48.0,1.0,47.6633,-122.3022,Yes,3,0,2014,11,19,2014,11,22,327,151,4872,545,2014-11-19
Office Supplies,Seattle,Christina DeMoss,0.0,US-2014-132444,98105,Eldon Portable Mobile Manager,46,6,West,170,Consumer,First Class,Washington,Storage,222,Shipped Late,Yes,169.68,27.0,52.0,47.6633,-122.3022,Yes,3,0,2014,11,19,2014,11,22,580,151,4872,545,2014-11-19
Office Supplies,Seattle,Christina DeMoss,0.0,US-2014-132444,98105,Fellowes Bankers Box Stor/Drawer Steel Plus,10,3,West,96,Consumer,First Class,Washington,Storage,126,Shipped Late,Yes,95.94,10.0,30.0,47.6633,-122.3022,Yes,3,0,2014,11,19,2014,11,22,633,151,4872,545,2014-11-19
Office Supplies,Seattle,Christina DeMoss,0.2,US-2014-132444,98105,Wilson Jones 1 Hanging DublLock Ring Binders,3,2,West,8,Consumer,First Class,Washington,Binders,11,Shipped Late,Yes,8.45,35.0,3.0,47.6633,-122.3022,Yes,3,0,2014,11,19,2014,11,22,1613,151,4872,545,2014-11-19
Technology,Long Beach,Dave Kipp,0.0,CA-2014-104913,11561,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",37,5,East,75,Consumer,Standard Class,New York,Phones,98,Shipped Early,Yes,74.95,49.0,23.0,40.5877,-73.6595,No,4,0,2014,11,19,2014,11,23,311,205,2911,318,2014-11-19
Technology,Seattle,Christina DeMoss,0.0,US-2014-132444,98105,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,54,4,West,133,Consumer,First Class,Washington,Accessories,174,Shipped Late,Yes,132.52,41.0,41.0,47.6633,-122.3022,Yes,3,0,2014,11,19,2014,11,22,908,151,4872,545,2014-11-19
